Name,Ticker,Sub-Sector,Market Cap,Return on Investment,ROCE,Return on Assets,Return on Equity,Net Profit Margin,Interest Coverage Ratio,Asset Turnover Ratio,Working Capital Turnover Ratio,Inventory Turnover Ratio,Current Ratio,Cash Conversion Cycle,PE Ratio,PB Ratio,Price / Sales,Price / CFO,EV / Invested Capital,EV / Revenue Ratio,EV / Free Cash Flow,EV/EBITDA Ratio,DII Holding Change – 3M,FII Holding Change – 3M,MF Holding Change – 3M,Promoter Holding Change – 3M,Insider Trades - 3M Cumulative,Bulk Deals - 3M Cumulative,Dividend Yield,1Y Historical Revenue Growth,1Y Forward Revenue Growth,1Y Historical EPS Growth,1Y Forward EPS Growth
Graviss Hospitality Ltd,GRAVISSHO,"Hotels, Resorts & Cruise Lines",309.01484957,3.2902595287219016,4.092589778655725,2.7792026113313124,3.366470854044284,8.878295843884999,80.79999999999998,0.3130333411051527,-30.513636363636348,1.3274725274725274,1.2528560548362528,,51.84812912248322,1.716463087096595,4.603230293013556,13.95731027868112,1.633537026658703,4.481824066289288,14.41614037230474,24.681283803937653,0.0,0.0,0.0,0.0,,,,33.273774071868175,,191.69230769230757,
Digikore Studios Ltd,DIGIKORE,Animation,306.919152,40.13900955690704,86.02305475504323,28.30188679245284,112.23021582733816,10.56051990251828,8.291666666666666,2.6799709724238028,-15.582278481012658,,0.8739903069466882,,78.69721846153845,56.62714981549816,8.310835418359058,224.02857810218973,27.181507558644658,8.47168025995126,,44.63040684736092,,,,,,,,48.432475884244376,,747.8260869565224,
Sundaram Brake Linings Ltd,SUNDRMBRAK,Auto Parts,305.972224875,-0.0960189083388709,-0.7488019169329045,-2.366306181168765,-5.419222903885478,-1.333855317245043,-0.1616379310344822,1.7740351225319968,13.540704278682318,4.817972350230415,1.243365756917556,,-64.14512051886797,3.582393453635406,0.8556031007941614,275.65065304054053,2.6272414866312137,0.9946652075585136,,66.36235538712683,0.0,0.0,0.0,0.0,,,,18.128365209923025,,-6062.500000002619,
Maral Overseas Ltd,MARALOVER,Textiles,304.0461,1.3989152066180175,8.906910895934558,-2.606795997349024,-10.391389432485331,-0.9939164581171548,0.7505154639175257,1.6085551346353677,18.41476208317721,0.0,1.07421086040741,138.7478815769,-31.12037871033775,2.1565082629973755,0.309310565830434,19.47764894298527,1.3026614508135952,0.6792265356365339,,11.174328033472806,0.0,0.0139298448491857,0.0,0.0,,0.0,,-5.584370677731664,,38.76723163841813,
G G Engineering Ltd,GGENG,Auto Parts,303.8307624,11.489361702127653,14.647208461641457,11.6833830306316,18.839471096055064,3.302368787738041,17.36507936507937,2.9181349959338574,7.77256317689531,0.0,2.061728395061728,170.5055236326,42.73287797468353,4.134877005988024,1.411197224338133,,4.039903755319149,1.4110578838829542,,27.39411743913435,0.0,0.0,0.0,-1.6380135437548398,-3.0568837450402637,1.2240341059074056,,93.05954088952656,,-76.01409679022098,
Shree Karni Fabcom Ltd,SHREEKARNI,Textiles,301.90368,8.933542101600548,29.478201942624786,,,10.69877615475719,6.09813084112149,1.0759646017699114,,,0.8418230563002681,,37.13452398523991,15.15580722891565,3.972939597315437,,3.449579679888657,5.2186298197131205,,27.330370778773275,-0.4524886877828056,5.048076923076923,0.0,-25.452488687782804,,3.1846153846153844,,,,,
Jay Ushin Ltd,JAYUSH,Auto Parts,300.4069075,13.0530867163103,20.77711468604041,3.7864866019915073,14.61644212262842,1.7740105452846415,2.3076368876080613,2.1344216989330027,-19.774317012010027,6.98090523338048,0.8525093888699214,,22.603981000752626,3.117224317733734,0.4009970066074885,13.399059210526314,1.9778856954119624,0.5495520356403925,172.258120292887,8.77818566098083,0.0,0.0,0.0,0.0,,,0.3859265453142085,11.60521415270017,,11.306532663316238,
Omax Autos Ltd,OMAXAUTO,Auto Parts,298.686394545,-0.1159921026653593,11.17746133823304,-4.630193273474364,-8.164908337666272,2.948539638386648,2.1047573282075924,0.7522637345913863,-16.67510014758593,0.0,0.762389680923286,-37.7641111185,25.61632886320755,1.0446867704697282,0.7553076104311544,8.499897397410358,0.95741953244077,0.981025147414338,19.22430101808721,5.91652271686747,0.0,-0.1521679253895592,0.0,0.0,0.0,0.0,0.7160759040458289,25.29704381990432,,147.89061661873453,
Triton Valves Ltd,TRITONV,Auto Parts,297.24280605,1.5104398045313212,2.122710090142486,-3.645174884112937,-11.372600578490664,-2.3727883692223286,0.1870196413321949,1.5362410450906026,-85.37470725995324,4.046903361649604,0.9716450216450218,,-34.36333017919076,4.155498476862855,0.8153691017693047,18.19111420134639,2.109150530875167,1.1721102895350433,139.6381719117647,28.793315771563336,0.0,0.0,0.0,0.0,,,,12.605794773583746,,-192.80321568574985,
Zodiac Clothing Company Ltd,ZODIACLOTH,Apparel & Accessories,292.42931625,7.039054081602951,7.913669064748219,4.35137562249981,6.085401126503293,7.18910169948748,2.904645476772622,0.6052738999101968,3.578761061946903,1.1443443132380362,2.0648804833201995,,18.288262429643467,1.047457970664088,1.3147617851362288,241.6771208677686,0.9145217003523896,1.4118303940742736,,7.574030782682093,0.0,0.0098946987843254,0.0,0.0,,,,45.03129890453834,,195.361644862004,
Loyal Textile Mills Ltd,LOYALTEX,Textiles,284.67604083000003,4.241398869481885,10.884390126494274,0.2193067427136737,0.7831091925397256,0.1963764042994677,1.003946719289592,1.116767279124013,-378.7411300919893,2.184762849115849,0.9698456994559848,,100.5922405759696,0.79017414947123,0.1975394250473593,4.331650043061473,0.9053788026189684,0.6424117803845647,,11.979633033514483,0.0,0.0,0.0,0.0,,,,-18.87651707910201,,-97.08427776633005,
Lloyds Luxuries Ltd,LLOYDS,Wellness Services,281.35397358,-4.657573998839224,-11.41743648960739,-6.175055647303789,-7.193041150886572,-19.46945728887807,-20.81578947368421,0.5900768291807282,-9.213004484304932,0.0,0.7922948073701843,,-35.16924669750001,4.082326952698781,6.847261464589924,,4.080875995066744,6.844827782428814,,,0.0,0.0,0.0,0.0,,0.5377777777777778,,19.517161140197796,,-1513.0581395348863,
Asian Hotels (North) Ltd,ASIANHOTNR,"Hotels, Resorts & Cruise Lines",279.056570005,2.653408999565937,3.432998804014351,-5.421646311254024,-41.41922250439539,-32.94231889687318,0.28017314547615,0.1645799838264766,-0.5410375227227353,3.8471849865951744,0.1038980166263009,,-3.290373423004363,1.7184344479647802,1.0839253059040592,6.501784016891892,1.0780159879788755,5.2092311905418525,31.86306890009503,23.918611913768505,0.0224384342568528,5.2574151057390015,0.0,-50.53158527049674,-31.63138109359634,,,91.2420145595008,,32.04326923076923,
Shri Dinesh Mills Ltd,SHRIDINE,Textiles,274.428518,13.833168913734514,15.948680504850316,11.68965517241379,14.919367514381817,19.205244415668496,20.25165562913907,0.6086699507389163,1.0546711621356324,2.327000575705239,5.517613227893602,,11.564623598820065,1.6254724752709826,2.2210142279054708,34.38953859649123,1.0200510687273925,1.506300728391065,,5.120179312242091,-0.0021426344619184,0.0,0.0,0.0,,,2.0408163265306123,6.7565232417487575,,-20.95269820119923,
Robust Hotels Ltd,RHL,"Hotels, Resorts & Cruise Lines",274.15984008000004,9.006506413817798,1.8650660758906752,8.074570431685137,11.055256293660872,50.19056261343015,0.8208616780045364,0.1608782609965109,-4.026306174643772,14.219780219780224,1.6089695515224245,,4.956786116073042,0.393902156693151,2.4878388392014523,10.053532822882287,0.3686801240539773,2.7097989117967334,13.236695039007094,9.387608930524989,-0.0008674684079572,-0.1533279326677961,0.0,0.0,,-2.343228796064886,,151.82815356489945,,393.424770351009,
Bhatia Communications & Retail (India) Ltd,BHATIA,Retail - Speciality,272.706208,14.625850340136088,21.278596051394587,9.56193268309187,16.82873586028979,2.459824795498064,5.982378854625561,3.8872413598692,11.113475177304966,7.43083187899942,2.162700964630225,,32.15875094339613,4.99828093841642,0.7910489296281256,33.13562673147023,3.8194041904761904,0.8143128386610199,43.52344310077519,18.967987027026997,0.0,0.079902838148811,0.0,0.1965609818460763,0.0,0.3052975581692661,2.2946305644791187,36.93199872894819,,60.60606060606019,
